Parameter,Object,Writable,Value,Value type
Device.WiFi.DataElements.Network.Device.1.STA.2.ConnectedAgent,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.SignalStrength,false,false,-70.9,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.RSSI,false,false,-70.9,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.Noise,false,false,-92.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.SNR,false,false,21.6,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.MCS,false,false,MCS5,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.LastDataDownlinkRate,false,false,141.8,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.LastDataUplinkRate,false,false,87.9,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.ThroughputDownlinkMbps,false,false,93.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.ThroughputUplinkMbps,false,false,32.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.LatencyMs,false,false,34.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.JitterMs,false,false,5.9,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.PacketLossPercent,false,false,0.54,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.RetryRatePercent,false,false,20.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.QoEScore,false,false,58,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.QoEState,false,false,Degradada,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.QoEReason,false,false,"RSSI bajo, radio cargada",xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.BytesSent,false,false,659142095,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.2.BytesReceived,false,false,99077594,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.2.LastConnectTime,false,false,2026-07-01T07:50:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.RoamCount,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.Hostname,false,false,MOVIL_SARA,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.HostName,false,false,MOVIL_SARA,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.MACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.IPAddress,false,false,192.168.1.34,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedDevice,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedAgent,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.SignalStrength,false,false,-70.9,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.RSSI,false,false,-70.9,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.Noise,false,false,-92.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.SNR,false,false,21.6,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.MCS,false,false,MCS5,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastDataDownlinkRate,false,false,141.8,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastDataUplinkRate,false,false,87.9,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ThroughputDownlinkMbps,false,false,93.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ThroughputUplinkMbps,false,false,32.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LatencyMs,false,false,34.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.JitterMs,false,false,5.9,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.PacketLossPercent,false,false,0.54,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.RetryRatePercent,false,false,20.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.QoEScore,false,false,58,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.QoEState,false,false,Degradada,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.QoEReason,false,false,"RSSI bajo, radio cargada",xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.BytesSent,false,false,659142095,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.BytesReceived,false,false,99077594,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastConnectTime,false,false,2026-07-01T07:50:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.RoamCount,false,false,1,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.MACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.SignalStrength,false,false,-70.9,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.2.LastDataDownlinkRate,false,false,141.8,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.LastDataUplinkRate,false,false,87.9,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats.BytesSent,false,false,659142095,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats.BytesReceived,false,false,99077594,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats.RetryCount,false,false,200,xsd:unsignedLong
Device.Hosts.Host.2,true,false,,
Device.Hosts.Host.2.HostName,false,false,MOVIL_SARA,xsd:string
Device.Hosts.Host.2.PhysAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.2.IPAddress,false,false,192.168.1.34,xsd:string
Device.Hosts.Host.2.ClientID,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.2.Active,false,false,true,xsd:boolean
Device.Hosts.Host.2.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.3,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.3,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.3.Hostname,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.HostName,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.IPAddress,false,false,192.168.1.45,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.ConnectedDevice,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.ConnectedAgent,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.SignalStrength,false,false,-73.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.3.RSSI,false,false,-73.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.3.Noise,false,false,-92.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.3.SNR,false,false,19.0,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.3.MCS,false,false,MCS3,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.LastDataDownlinkRate,false,false,68.1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.3.LastDataUplinkRate,false,false,42.2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.3.ThroughputDownlinkMbps,false,false,46.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.3.ThroughputUplinkMbps,false,false,19.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.3.LatencyMs,false,false,37.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.3.JitterMs,false,false,4.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.3.PacketLossPercent,false,false,2.1,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.3.RetryRatePercent,false,false,22.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.3.QoEScore,false,false,44,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.3.QoEState,false,false,Degradada,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.QoEReason,false,false,"RSSI bajo, radio cargada, latencia alta, perdida de paquetes",xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.BytesSent,false,false,658815507,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.3.BytesReceived,false,false,98308665,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.3.LastConnectTime,false,false,2026-07-01T07:50:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.3.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.3.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.Hostname,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.HostName,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.IPAddress,false,false,192.168.1.45,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.ConnectedDevice,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.ConnectedAgent,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.SignalStrength,false,false,-73.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.RSSI,false,false,-73.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.Noise,false,false,-92.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.SNR,false,false,19.0,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.MCS,false,false,MCS3,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.LastDataDownlinkRate,false,false,68.1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.LastDataUplinkRate,false,false,42.2,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.ThroughputDownlinkMbps,false,false,46.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.ThroughputUplinkMbps,false,false,19.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.LatencyMs,false,false,37.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.JitterMs,false,false,4.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.PacketLossPercent,false,false,2.1,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.RetryRatePercent,false,false,22.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.QoEScore,false,false,44,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.QoEState,false,false,Degradada,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.QoEReason,false,false,"RSSI bajo, radio cargada, latencia alta, perdida de paquetes",xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.BytesSent,false,false,658815507,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.BytesReceived,false,false,98308665,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.LastConnectTime,false,false,2026-07-01T07:50:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.3.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.3.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.3.SignalStrength,false,false,-73.5,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.3.LastDataDownlinkRate,false,false,68.1,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.3.LastDataUplinkRate,false,false,42.2,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.3.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.3.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.3.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.1.AssociatedDevice.3.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.3.Stats.BytesSent,false,false,658815507,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.3.Stats.BytesReceived,false,false,98308665,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.3.Stats.RetryCount,false,false,226,xsd:unsignedLong
Device.Hosts.Host.3,true,false,,
Device.Hosts.Host.3.HostName,false,false,TABLET,xsd:string
Device.Hosts.Host.3.PhysAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.3.IPAddress,false,false,192.168.1.45,xsd:string
Device.Hosts.Host.3.ClientID,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.3.Active,false,false,true,xsd:boolean
Device.Hosts.Host.3.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.4,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.4,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.4.Hostname,false,false,INVITADO_01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.HostName,false,false,INVITADO_01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.MACAddress,false,false,DE:AD:BE:EF:10:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.IPAddress,false,false,192.168.1.80,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.ConnectedDevice,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.ConnectedAgent,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.ConnectedBand,false,false,2.4GHz,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.ConnectedRadio,false,false,wlan0,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.SSID,false,false,SaraMesh-24G,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.SignalStrength,false,false,-49.7,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.4.RSSI,false,false,-49.7,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.4.Noise,false,false,-90.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.4.SNR,false,false,40.8,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.4.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.LastDataDownlinkRate,false,false,567.6,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.4.LastDataUplinkRate,false,false,351.9,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.4.ThroughputDownlinkMbps,false,false,50.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.4.ThroughputUplinkMbps,false,false,16.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.4.LatencyMs,false,false,18.1,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.4.JitterMs,false,false,4.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.4.PacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.4.RetryRatePercent,false,false,7.1,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.4.QoEScore,false,false,75,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.4.QoEState,false,false,Media,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.QoEReason,false,false,radio cargada,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.BytesSent,false,false,658808919,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.4.BytesReceived,false,false,98259736,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.4.LastConnectTime,false,false,2026-07-01T07:50:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.4.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.4.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.Hostname,false,false,INVITADO_01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.HostName,false,false,INVITADO_01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.MACAddress,false,false,DE:AD:BE:EF:10:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.IPAddress,false,false,192.168.1.80,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.ConnectedDevice,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.ConnectedAgent,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.ConnectedBand,false,false,2.4GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.ConnectedRadio,false,false,wlan0,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.SSID,false,false,SaraMesh-24G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.SignalStrength,false,false,-49.7,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.RSSI,false,false,-49.7,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.Noise,false,false,-90.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.SNR,false,false,40.8,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.LastDataDownlinkRate,false,false,567.6,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.LastDataUplinkRate,false,false,351.9,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.ThroughputDownlinkMbps,false,false,50.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.ThroughputUplinkMbps,false,false,16.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.LatencyMs,false,false,18.1,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.JitterMs,false,false,4.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.PacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.RetryRatePercent,false,false,7.1,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.QoEScore,false,false,75,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.QoEState,false,false,Media,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.QoEReason,false,false,radio cargada,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.BytesSent,false,false,658808919,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.BytesReceived,false,false,98259736,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.LastConnectTime,false,false,2026-07-01T07:50:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.4.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.4.MACAddress,false,false,DE:AD:BE:EF:10:01,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.4.SignalStrength,false,false,-49.7,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.4.LastDataDownlinkRate,false,false,567.6,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.4.LastDataUplinkRate,false,false,351.9,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.4.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.4.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.4.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.1.AssociatedDevice.4.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.4.Stats.BytesSent,false,false,658808919,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.4.Stats.BytesReceived,false,false,98259736,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.4.Stats.RetryCount,false,false,71,xsd:unsignedLong
Device.Hosts.Host.4,true,false,,
Device.Hosts.Host.4.HostName,false,false,INVITADO_01,xsd:string
Device.Hosts.Host.4.PhysAddress,false,false,DE:AD:BE:EF:10:01,xsd:string
Device.Hosts.Host.4.IPAddress,false,false,192.168.1.80,xsd:string
Device.Hosts.Host.4.ClientID,false,false,DE:AD:BE:EF:10:01,xsd:string
Device.Hosts.Host.4.Active,false,false,true,xsd:boolean
Device.Hosts.Host.4.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.5,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.5,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.5,true,false,,
Device.WiFi.DataElements.Network.Device.1.STA.5.Hostname,false,false,INVITADO_02,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.HostName,false,false,INVITADO_02,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.IPAddress,false,false,192.168.1.81,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.ConnectedDevice,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.ConnectedAgent,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.SignalStrength,false,false,-74.0,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.5.RSSI,false,false,-74.0,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.5.Noise,false,false,-92.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.5.SNR,false,false,18.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.5.MCS,false,false,MCS3,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.5.LastDataDownlinkRate,false,false,68.1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.5.LastDataUplinkRate,false,false,42.2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.5.ThroughputDownlinkMbps,false,false,46.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.5.ThroughputUplinkMbps,false,false,20.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.5.LatencyMs,false,false,40.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.5.JitterMs,false,false,4.3,xsd:decimal
