Parameter,Object,Writable,Value,Value type
Device.WiFi.DataElements.Network.Device.1.STA.2.ConnectedAgent,false,false,AP_SALON,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.SignalStrength,false,false,-47.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.RSSI,false,false,-47.5,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.Noise,false,false,-95.9,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.SNR,false,false,48.4,xsd:int
Device.WiFi.DataElements.Network.Device.1.STA.2.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.LastDataDownlinkRate,false,false,871.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.LastDataUplinkRate,false,false,540.3,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.ThroughputDownlinkMbps,false,false,72.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.ThroughputUplinkMbps,false,false,24.5,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.LatencyMs,false,false,9.9,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.JitterMs,false,false,3.1,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.PacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.RetryRatePercent,false,false,3.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.STA.2.QoEScore,false,false,100,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.QoEState,false,false,Buena,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.QoEReason,false,false,sin degradacion relevante,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.BytesSent,false,false,645365600,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.2.BytesReceived,false,false,75976769,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.STA.2.LastConnectTime,false,false,2026-07-01T07:47:51Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.STA.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.STA.2.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.Hostname,false,false,MOVIL_SARA,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.HostName,false,false,MOVIL_SARA,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.MACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.IPAddress,false,false,192.168.1.34,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedDevice,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedAgent,false,false,AP_SALON,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.SignalStrength,false,false,-47.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.RSSI,false,false,-47.5,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.Noise,false,false,-95.9,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.SNR,false,false,48.4,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastDataDownlinkRate,false,false,871.4,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastDataUplinkRate,false,false,540.3,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ThroughputDownlinkMbps,false,false,72.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.ThroughputUplinkMbps,false,false,24.5,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LatencyMs,false,false,9.9,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.JitterMs,false,false,3.1,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.PacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.RetryRatePercent,false,false,3.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.QoEScore,false,false,100,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.QoEState,false,false,Buena,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.QoEReason,false,false,sin degradacion relevante,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.BytesSent,false,false,645365600,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.BytesReceived,false,false,75976769,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastConnectTime,false,false,2026-07-01T07:47:51Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.1.Client.2.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.MACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.SignalStrength,false,false,-47.5,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.2.LastDataDownlinkRate,false,false,871.4,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.LastDataUplinkRate,false,false,540.3,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats.BytesSent,false,false,645365600,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats.BytesReceived,false,false,75976769,xsd:unsignedLong
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats.RetryCount,false,false,37,xsd:unsignedLong
Device.Hosts.Host.2,true,false,,
Device.Hosts.Host.2.HostName,false,false,MOVIL_SARA,xsd:string
Device.Hosts.Host.2.PhysAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.2.IPAddress,false,false,192.168.1.34,xsd:string
Device.Hosts.Host.2.ClientID,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.2.Active,false,false,true,xsd:boolean
Device.Hosts.Host.2.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2,true,false,,
Device.WiFi.DataElements.Network.Device.2,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Name,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Status,false,false,Online,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.ALMAC,false,false,AA:BB:CC:00:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.IPv4Address,false,false,172.25.0.42,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulType,false,false,WiFi-5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulMAC,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulRSSI,false,false,-50.4,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulRateMbps,false,false,775.9,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulLatencyMs,false,false,6.0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.BackhaulPacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.RadioNumber,false,false,2,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.ClientNumber,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Name,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.ID,false,false,AA:BB:CC:00:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.Status,false,false,Online,xsd:string
Device.WiFi.DataElements.Network.Device.2.IPv4Address,false,false,172.25.0.42,xsd:string
Device.WiFi.DataElements.Network.Device.2.BackhaulType,false,false,WiFi-5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.BackhaulMAC,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.BackhaulRSSI,false,false,-50.4,xsd:int
Device.WiFi.DataElements.Network.Device.2.BackhaulRateMbps,false,false,775.9,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.BackhaulLatencyMs,false,false,6.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.BackhaulPacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.RadioNumberOfEntries,false,false,2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STANumberOfEntries,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.Name,false,false,wlan0,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Name,false,false,wlan0,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Interface,false,false,wlan0,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Interface,false,false,wlan0,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Status,false,false,Up,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Status,false,false,Up,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Band,false,false,2.4GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Band,false,false,2.4GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.OperatingFrequencyBand,false,false,2.4GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.OperatingFrequencyBand,false,false,2.4GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.Channel,false,false,6,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Channel,false,false,6,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.Bandwidth,false,false,40MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Bandwidth,false,false,40MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.OperatingChannelBandwidth,false,false,40MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.OperatingChannelBandwidth,false,false,40MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.CurrentOperatingChannelBandwidth,false,false,40MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.CurrentOperatingChannelBandwidth,false,false,40MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.FrequencyMHz,false,false,2437,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.FrequencyMHz,false,false,2437,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.OperatingStandards,false,false,802.11n/ax,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.OperatingStandards,false,false,802.11n/ax,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.TransmitPower,false,false,18,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.TransmitPower,false,false,18,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.1.Utilization,false,false,32.4,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Utilization,false,false,32.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.ChannelUtilization,false,false,32.4,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.ChannelUtilization,false,false,32.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.Noise,false,false,-93.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Noise,false,false,-93.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.STANumberOfEntries,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.STANumberOfEntries,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.BytesSent,false,false,716696540,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.BytesSent,false,false,716696540,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.BytesReceived,false,false,3503996,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.BytesReceived,false,false,3503996,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.PacketsSent,false,false,6448938,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.PacketsSent,false,false,6448938,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.PacketsReceived,false,false,7882195,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.PacketsReceived,false,false,7882195,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.1.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.Name,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Name,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Interface,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Interface,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Status,false,false,Up,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Status,false,false,Up,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Band,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Band,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.OperatingFrequencyBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.OperatingFrequencyBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.Channel,false,false,149,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Channel,false,false,149,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.Bandwidth,false,false,80MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Bandwidth,false,false,80MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.OperatingChannelBandwidth,false,false,80MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.OperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.CurrentOperatingChannelBandwidth,false,false,80MHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.CurrentOperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.FrequencyMHz,false,false,5745,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.FrequencyMHz,false,false,5745,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.OperatingStandards,false,false,802.11ac/ax,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.OperatingStandards,false,false,802.11ac/ax,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.TransmitPower,false,false,20,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.TransmitPower,false,false,20,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.2.Utilization,false,false,24.5,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Utilization,false,false,24.5,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.ChannelUtilization,false,false,24.5,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.ChannelUtilization,false,false,24.5,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.Noise,false,false,-95.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Noise,false,false,-95.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.BSSNumberOfEntries,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.STANumberOfEntries,false,false,1,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.STANumberOfEntries,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.BytesSent,false,false,716819996,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.BytesSent,false,false,716819996,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.BytesReceived,false,false,3849674,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.BytesReceived,false,false,3849674,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.PacketsSent,false,false,6449049,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.PacketsSent,false,false,6449049,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.PacketsReceived,false,false,7882417,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.PacketsReceived,false,false,7882417,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA,true,false,,
Device.WiFi.AccessPoint.2,true,false,,
Device.WiFi.AccessPoint.2.Status,false,false,Enabled,xsd:string
Device.WiFi.AccessPoint.2.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.1,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.1.Hostname,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.HostName,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.IPAddress,false,false,192.168.1.45,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.SignalStrength,false,false,-48.0,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.RSSI,false,false,-48.0,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.Noise,false,false,-95.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.SNR,false,false,47.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.LastDataDownlinkRate,false,false,947.9,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.LastDataUplinkRate,false,false,587.7,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.ThroughputDownlinkMbps,false,false,57.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.ThroughputUplinkMbps,false,false,19.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.LatencyMs,false,false,8.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.JitterMs,false,false,2.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.PacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.RetryRatePercent,false,false,2.8,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.QoEScore,false,false,100,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.QoEState,false,false,Buena,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.QoEReason,false,false,sin degradacion relevante,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.BytesSent,false,false,645132188,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.1.BytesReceived,false,false,75485698,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.1.LastConnectTime,false,false,2026-07-01T07:47:51Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.Hostname,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.HostName,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.IPAddress,false,false,192.168.1.45,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.SignalStrength,false,false,-48.0,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RSSI,false,false,-48.0,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.Noise,false,false,-95.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.SNR,false,false,47.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastDataDownlinkRate,false,false,947.9,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastDataUplinkRate,false,false,587.7,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ThroughputDownlinkMbps,false,false,57.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ThroughputUplinkMbps,false,false,19.3,xsd:decimal
