Parameter,Object,Writable,Value,Value type
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.1.STA.2.LastDataDownlinkRate,false,false,277.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.1.STA.2.LastDataUplinkRate,false,false,172.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.1.STA.2.EstMACDataRateDownlink,false,false,50.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.1.BSS.1.STA.2.EstMACDataRateUplink,false,false,16.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.Utilization,false,false,87.3,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.Noise,false,false,-87.3,xsd:int
Device.WiFi.Radio.2,true,false,,
Device.WiFi.Radio.2.Enable,false,false,true,xsd:boolean
Device.WiFi.Radio.2.Status,false,false,Up,xsd:string
Device.WiFi.Radio.2.Channel,false,false,36,xsd:unsignedInt
Device.WiFi.Radio.2.OperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.Radio.2.OperatingFrequencyBand,false,false,5GHz,xsd:string
Device.WiFi.Radio.2.CurrentOperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.Radio.2.OperatingStandards,false,false,802.11ac/ax,xsd:string
Device.WiFi.Radio.2.SupportedStandards,false,false,"802.11n,802.11ac,802.11ax",xsd:string
Device.WiFi.Radio.2.TransmitPower,false,false,20,xsd:int
Device.WiFi.Radio.2.Stats,true,false,,
Device.WiFi.Radio.2.Stats.BytesSent,false,false,476237854,xsd:unsignedLong
Device.WiFi.Radio.2.Stats.BytesReceived,false,false,666674676,xsd:unsignedLong
Device.WiFi.Radio.2.Stats.PacketsSent,false,false,4281110,xsd:unsignedLong
Device.WiFi.Radio.2.Stats.PacketsReceived,false,false,5233314,xsd:unsignedLong
Device.WiFi.Radio.2.Stats.ErrorsSent,false,false,51,xsd:unsignedLong
Device.WiFi.Radio.2.Stats.ErrorsReceived,false,false,69,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.BSSID,false,false,AA:BB:CC:10:01:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STANumberOfEntries,false,false,4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.MACAddress,false,false,DE:AD:BE:EF:00:01,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.BytesSent,false,false,426298260,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.BytesReceived,false,false,710832485,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.LastDataDownlinkRate,false,false,384.8,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.LastDataUplinkRate,false,false,238.6,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.EstMACDataRateDownlink,false,false,68.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.1.EstMACDataRateUplink,false,false,23.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.MACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.BytesSent,false,false,427491672,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.BytesReceived,false,false,713483556,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.LastDataDownlinkRate,false,false,277.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.LastDataUplinkRate,false,false,172.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.EstMACDataRateDownlink,false,false,169.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.2.EstMACDataRateUplink,false,false,59.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.MACAddress,false,false,DE:AD:BE:EF:10:03,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.BytesSent,false,false,426558496,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.BytesReceived,false,false,711315698,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.LastDataDownlinkRate,false,false,187.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.LastDataUplinkRate,false,false,116.2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.EstMACDataRateDownlink,false,false,72.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.3.EstMACDataRateUplink,false,false,24.5,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4,true,false,,
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.MACAddress,false,false,DE:AD:BE:EF:10:05,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.BytesSent,false,false,426511908,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.BytesReceived,false,false,711176769,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.LastDataDownlinkRate,false,false,277.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.LastDataUplinkRate,false,false,172.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.EstMACDataRateDownlink,false,false,61.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.1.Radio.2.BSS.1.STA.4.EstMACDataRateUplink,false,false,20.6,xsd:decimal
Device.WiFi.AccessPoint.1,true,false,,
Device.WiFi.AccessPoint.1.Status,false,false,Enabled,xsd:string
Device.WiFi.AccessPoint.1.Enable,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.1.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.1,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.1.MACAddress,false,false,DE:AD:BE:EF:00:01,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.1.SignalStrength,false,false,-50.9,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.1.LastDataDownlinkRate,false,false,384.8,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.1.LastDataUplinkRate,false,false,238.6,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.1.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.1.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.1.Stats.RetryCount,false,false,92,xsd:unsignedLong
Device.Hosts.Host.1,true,false,,
Device.Hosts.Host.1.HostName,false,false,PORTATIL_SARA,xsd:string
Device.Hosts.Host.1.PhysAddress,false,false,DE:AD:BE:EF:00:01,xsd:string
Device.Hosts.Host.1.IPAddress,false,false,192.168.1.21,xsd:string
Device.Hosts.Host.1.ClientID,false,false,DE:AD:BE:EF:00:01,xsd:string
Device.Hosts.Host.1.Active,false,false,true,xsd:boolean
Device.Hosts.Host.1.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.2.MACAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.SignalStrength,false,false,-52.6,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.2.LastDataDownlinkRate,false,false,277.4,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.LastDataUplinkRate,false,false,172.0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.2.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.2.Stats.RetryCount,false,false,92,xsd:unsignedLong
Device.Hosts.Host.2,true,false,,
Device.Hosts.Host.2.HostName,false,false,MOVIL_SARA,xsd:string
Device.Hosts.Host.2.PhysAddress,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.2.IPAddress,false,false,192.168.1.34,xsd:string
Device.Hosts.Host.2.ClientID,false,false,DE:AD:BE:EF:00:02,xsd:string
Device.Hosts.Host.2.Active,false,false,true,xsd:boolean
Device.Hosts.Host.2.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.3,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.3.MACAddress,false,false,DE:AD:BE:EF:10:01,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.3.SignalStrength,false,false,-49.1,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.3.LastDataDownlinkRate,false,false,384.8,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.3.LastDataUplinkRate,false,false,238.6,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.3.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.3.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.3.Stats.RetryCount,false,false,92,xsd:unsignedLong
Device.Hosts.Host.3,true,false,,
Device.Hosts.Host.3.HostName,false,false,INVITADO_01,xsd:string
Device.Hosts.Host.3.PhysAddress,false,false,DE:AD:BE:EF:10:01,xsd:string
Device.Hosts.Host.3.IPAddress,false,false,192.168.1.80,xsd:string
Device.Hosts.Host.3.ClientID,false,false,DE:AD:BE:EF:10:01,xsd:string
Device.Hosts.Host.3.Active,false,false,true,xsd:boolean
Device.Hosts.Host.3.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.4,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.4.MACAddress,false,false,DE:AD:BE:EF:10:03,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.4.SignalStrength,false,false,-57.7,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.4.LastDataDownlinkRate,false,false,187.4,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.4.LastDataUplinkRate,false,false,116.2,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.4.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.4.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.4.Stats.RetryCount,false,false,92,xsd:unsignedLong
Device.Hosts.Host.4,true,false,,
Device.Hosts.Host.4.HostName,false,false,INVITADO_03,xsd:string
Device.Hosts.Host.4.PhysAddress,false,false,DE:AD:BE:EF:10:03,xsd:string
Device.Hosts.Host.4.IPAddress,false,false,192.168.1.82,xsd:string
Device.Hosts.Host.4.ClientID,false,false,DE:AD:BE:EF:10:03,xsd:string
Device.Hosts.Host.4.Active,false,false,true,xsd:boolean
Device.Hosts.Host.4.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.5,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.5.MACAddress,false,false,DE:AD:BE:EF:10:05,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.5.SignalStrength,false,false,-52.6,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.5.LastDataDownlinkRate,false,false,277.4,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.5.LastDataUplinkRate,false,false,172.0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.5.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.5.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.5.Stats.RetryCount,false,false,92,xsd:unsignedLong
Device.Hosts.Host.5,true,false,,
Device.Hosts.Host.5.HostName,false,false,INVITADO_05,xsd:string
Device.Hosts.Host.5.PhysAddress,false,false,DE:AD:BE:EF:10:05,xsd:string
Device.Hosts.Host.5.IPAddress,false,false,192.168.1.84,xsd:string
Device.Hosts.Host.5.ClientID,false,false,DE:AD:BE:EF:10:05,xsd:string
Device.Hosts.Host.5.Active,false,false,true,xsd:boolean
Device.Hosts.Host.5.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.6,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.6.MACAddress,false,false,DE:AD:BE:EF:10:07,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.6.SignalStrength,false,false,-53.6,xsd:int
Device.WiFi.AccessPoint.1.AssociatedDevice.6.LastDataDownlinkRate,false,false,277.4,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.6.LastDataUplinkRate,false,false,172.0,xsd:unsignedInt
Device.WiFi.AccessPoint.1.AssociatedDevice.6.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.1.AssociatedDevice.6.Stats,true,false,,
Device.WiFi.AccessPoint.1.AssociatedDevice.6.Stats.RetryCount,false,false,92,xsd:unsignedLong
Device.Hosts.Host.6,true,false,,
Device.Hosts.Host.6.HostName,false,false,INVITADO_07,xsd:string
Device.Hosts.Host.6.PhysAddress,false,false,DE:AD:BE:EF:10:07,xsd:string
Device.Hosts.Host.6.IPAddress,false,false,192.168.1.86,xsd:string
Device.Hosts.Host.6.ClientID,false,false,DE:AD:BE:EF:10:07,xsd:string
Device.Hosts.Host.6.Active,false,false,true,xsd:boolean
Device.Hosts.Host.6.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.DataElements.Network.Device.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.Utilization,false,false,65.5,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.Noise,false,false,-89.5,xsd:int
Device.WiFi.Radio.3,true,false,,
Device.WiFi.Radio.3.Enable,false,false,true,xsd:boolean
Device.WiFi.Radio.3.Status,false,false,Up,xsd:string
Device.WiFi.Radio.3.Channel,false,false,6,xsd:unsignedInt
Device.WiFi.Radio.3.OperatingChannelBandwidth,false,false,40MHz,xsd:string
Device.WiFi.Radio.3.OperatingFrequencyBand,false,false,2.4GHz,xsd:string
Device.WiFi.Radio.3.CurrentOperatingChannelBandwidth,false,false,40MHz,xsd:string
Device.WiFi.Radio.3.OperatingStandards,false,false,802.11n/ax,xsd:string
Device.WiFi.Radio.3.SupportedStandards,false,false,"802.11n,802.11ac,802.11ax",xsd:string
Device.WiFi.Radio.3.TransmitPower,false,false,18,xsd:int
Device.WiFi.Radio.3.Stats,true,false,,
Device.WiFi.Radio.3.Stats.BytesSent,false,false,474494398,xsd:unsignedLong
Device.WiFi.Radio.3.Stats.BytesReceived,false,false,664276998,xsd:unsignedLong
Device.WiFi.Radio.3.Stats.PacketsSent,false,false,4268039,xsd:unsignedLong
Device.WiFi.Radio.3.Stats.PacketsReceived,false,false,5216892,xsd:unsignedLong
Device.WiFi.Radio.3.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
Device.WiFi.Radio.3.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.SSID,false,false,SaraMesh-24G,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STANumberOfEntries,false,false,1,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.MACAddress,false,false,DE:AD:BE:EF:10:04,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.BytesSent,false,false,426245084,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.BytesReceived,false,false,710644627,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.LastDataDownlinkRate,false,false,649.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.LastDataUplinkRate,false,false,402.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.EstMACDataRateDownlink,false,false,50.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.Radio.1.BSS.1.STA.1.EstMACDataRateUplink,false,false,16.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.Radio.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.Utilization,false,false,58.6,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.Noise,false,false,-91.5,xsd:int
Device.WiFi.Radio.4,true,false,,
Device.WiFi.Radio.4.Enable,false,false,true,xsd:boolean
Device.WiFi.Radio.4.Status,false,false,Up,xsd:string
Device.WiFi.Radio.4.Channel,false,false,149,xsd:unsignedInt
Device.WiFi.Radio.4.OperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.Radio.4.OperatingFrequencyBand,false,false,5GHz,xsd:string
Device.WiFi.Radio.4.CurrentOperatingChannelBandwidth,false,false,80MHz,xsd:string
Device.WiFi.Radio.4.OperatingStandards,false,false,802.11ac/ax,xsd:string
Device.WiFi.Radio.4.SupportedStandards,false,false,"802.11n,802.11ac,802.11ax",xsd:string
Device.WiFi.Radio.4.TransmitPower,false,false,20,xsd:int
Device.WiFi.Radio.4.Stats,true,false,,
Device.WiFi.Radio.4.Stats.BytesSent,false,false,474617854,xsd:unsignedLong
Device.WiFi.Radio.4.Stats.BytesReceived,false,false,664622676,xsd:unsignedLong
Device.WiFi.Radio.4.Stats.PacketsSent,false,false,4268150,xsd:unsignedLong
Device.WiFi.Radio.4.Stats.PacketsReceived,false,false,5217114,xsd:unsignedLong
Device.WiFi.Radio.4.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
Device.WiFi.Radio.4.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STANumberOfEntries,false,false,3,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.BytesSent,false,false,426178260,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.BytesReceived,false,false,710562485,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.LastDataDownlinkRate,false,false,649.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.LastDataUplinkRate,false,false,402.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.EstMACDataRateDownlink,false,false,57.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.1.EstMACDataRateUplink,false,false,19.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.BytesSent,false,false,426291672,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.BytesReceived,false,false,710783556,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.LastDataDownlinkRate,false,false,649.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.LastDataUplinkRate,false,false,402.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.EstMACDataRateDownlink,false,false,61.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.2.EstMACDataRateUplink,false,false,20.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3,true,false,,
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.MACAddress,false,false,DE:AD:BE:EF:10:06,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.BytesSent,false,false,426558496,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.BytesReceived,false,false,711315698,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.LastConnectTime,false,false,2026-07-09T10:51:13Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.LastDataDownlinkRate,false,false,649.0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.LastDataUplinkRate,false,false,402.4,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.EstMACDataRateDownlink,false,false,72.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.Radio.2.BSS.1.STA.3.EstMACDataRateUplink,false,false,24.5,xsd:decimal
Device.WiFi.AccessPoint.2,true,false,,
Device.WiFi.AccessPoint.2.Status,false,false,Enabled,xsd:string
Device.WiFi.AccessPoint.2.Enable,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.SignalStrength,false,false,-47.4,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataDownlinkRate,false,false,649.0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataUplinkRate,false,false,402.4,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.RetryCount,false,false,62,xsd:unsignedLong
Device.Hosts.Host.7,true,false,,
Device.Hosts.Host.7.HostName,false,false,TABLET,xsd:string
Device.Hosts.Host.7.PhysAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.7.IPAddress,false,false,192.168.1.45,xsd:string
Device.Hosts.Host.7.ClientID,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.7.Active,false,false,true,xsd:boolean
Device.Hosts.Host.7.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.2.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.SignalStrength,false,false,-48.5,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.2.LastDataDownlinkRate,false,false,649.0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.LastDataUplinkRate,false,false,402.4,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats.RetryCount,false,false,62,xsd:unsignedLong
Device.Hosts.Host.8,true,false,,
Device.Hosts.Host.8.HostName,false,false,INVITADO_02,xsd:string
Device.Hosts.Host.8.PhysAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.Hosts.Host.8.IPAddress,false,false,192.168.1.81,xsd:string
Device.Hosts.Host.8.ClientID,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.Hosts.Host.8.Active,false,false,true,xsd:boolean
Device.Hosts.Host.8.InterfaceType,false,false,Wi-Fi,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.3.MACAddress,false,false,DE:AD:BE:EF:10:04,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3.SignalStrength,false,false,-46.3,xsd:int
